track.id,track.name,track.artist,track.album.name,category,tempo,loudness,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,duration_min
2H7jZg2HliuQhZjfBblLrZ,Sommergewitter,Pashanim,Sommergewitter,Hip-Hop,91.996,-10.569,0.132,0.787,0.531,9.4e-4,0.112,0.101,0.721,2.3089
0fq2RzyyUoqELsONRF8ZzP,mietfrei,Ski Aggu,denk mal drüber nach...,Hip-Hop,147.963,-8.455,0.259,0.736,0.801,1.92e-4,0.314,0.0705,0.73,2.3504
45FaCrE0gyUT9QC0xc4fEx,Belgisches Viertel,ART,Spirit of Ecstasy,Hip-Hop,93.747,-8.163,0.289,0.662,0.45,0.00292,0.113,0.385,0.796,1.7435
5HsrYtb503rCCWyZvGtf4v,61 Grad (Deep House RMX),Endzone,61 Grad (Deep House RMX),Hip-Hop,127.968,-9.606,0.393,0.895,0.553,5.23e-5,0.116,0.061,0.354,1.8833
23SqoExnmW4BTJEYzMJze8,Blaues Licht,RAF Camora,Zukunft 1 & 2,Hip-Hop,144.953,-4.906,0.39,0.819,0.828,0.00611,0.258,0.108,0.693,2.4044
4jFjWItABR71T2mOpItbcy,Frisch,Gustav,Frisch,Hip-Hop,127.99,-8.844,0.468,0.831,0.457,0.546,0.126,0.125,0.559,2.6351
3kgt8Ys78I6GBZlQrWqZiA,Nachts wach,Miksu / Macloud,Nachts wach,Hip-Hop,136.172,-7.083,0.569,0.719,0.685,0,0.263,0.257,0.632,2.9829
2QAsTQ1tydZ6mhYH2FyzfG,Durstlöscher,01099,Durstlöscher,Hip-Hop,134.037,-11.06,0.561,0.883,0.467,2.76e-5,0.102,0.206,0.27,2.6907
2sFsvaMRe8PKo5AFdBE9qC,Auf & Ab,Montez,HERZINFUCKED,Hip-Hop,99.059,-8.064,0.391,0.719,0.426,1.1e-4,0.115,0.0792,0.318,2.758
5QVOfXj8466NDNQRAqfWaA,Bagchaser Can,Pashanim,Bagchaser Can,Hip-Hop,104.974,-8.418,0.249,0.799,0.674,0.0244,0.149,0.0442,0.11,2.1569
2hFOXN8Eq2gXIGGMIdHdWJ,Party Sahne,Ski Aggu,2022 war film gewesen,Hip-Hop,135.942,-6.397,0.0778,0.833,0.918,2.6e-5,0.574,0.092,0.846,2.2974
552rCxBynmuPhmOLczMqCY,Follow,Kontra K,Für den Himmel durch die Hölle (Deluxe Edition),Hip-Hop,139.957,-6.269,0.0733,0.719,0.628,2.41e-6,0.119,0.211,0.472,2.4169
7xaqxUl08zOg0YNUHokQpq,Sehnsucht,Miksu / Macloud,Sehnsucht,Hip-Hop,142.09,-7.069,0.642,0.804,0.645,0,0.173,0.0773,0.912,2.5471
5CqkgDH8QZjSqqI3HmYxDD,Airwaves,Pashanim,Airwaves,Hip-Hop,131.999,-7.416,0.0739,0.885,0.578,0.0903,0.102,0.0783,0.388,2.9822
7Mn6Tisa1wVvYusahnvjE5,Enchanté,Sosa La M,Enchanté,Hip-Hop,107.089,-12.101,0.0794,0.828,0.438,1e-4,0.0878,0.193,0.619,1.6106
4bL1w0m4bPkjqMfi93RK1x,Z0RNIG [2O24],Ski Aggu,Z0RNIG [2O24],Hip-Hop,142.328,-5.393,0.0143,0.438,0.865,2.63e-5,0.362,0.0759,0.175,2.613
4GUrzAwDBOyEMQTo42GGzf,Cinnamon Roll,Bonez MC,High & Hungrig 3,Hip-Hop,86.059,-5.994,0.27,0.726,0.671,0.00101,0.206,0.0898,0.229,2.797
7H3DGTl4bKZAwxyhE5AflC,TRACKIES,6PM RECORDS,TRACKIES,Hip-Hop,145.044,-6.772,0.152,0.795,0.732,0,0.469,0.334,0.536,2.0124
2toCf2FDbTIdWriPI6kcsY,Ich hass dich,Nina Chuba,Glas,Hip-Hop,145.026,-5.333,0.482,0.82,0.679,0,0.105,0.0875,0.516,3.2139
4YxZQd3I4rj1nqkXgvpCk4,Zukunft Pink (feat. Inéz),Peter Fox,Zukunft Pink (feat. Inéz),Hip-Hop,118.036,-8.054,0.514,0.903,0.719,7.67e-5,0.743,0.052,0.639,3.8472
5TYmnScjaRecWuBqEaA7S5,Anders,01099,Anders,Hip-Hop,75.035,-7.924,0.527,0.743,0.809,0.632,0.102,0.214,0.342,2.5837
6Pk9SrYcNROzVANFESonWh,Doppel G,Pashanim,Himmel über Berlin,Hip-Hop,154.827,-8.171,0.467,0.716,0.661,4.02e-4,0.135,0.0655,0.887,2.0524
3mXLCPmEwNPOll1BZedEA9,Theater★,Ski Aggu,denk mal drüber nach...,Hip-Hop,169.947,-8.425,0.168,0.731,0.865,3.49e-5,0.0712,0.35,0.304,2.5945
5xX2LYdXyx0Boa61rZOjq5,Beautiful Girl,Luciano,Majestic,Hip-Hop,139.883,-8.659,0.296,0.846,0.42,0.00134,0.09,0.104,0.621,2.9742
2d9YQoVZbqZEN4xhhFzvgK,Get Down,Zymba,Get Down,Hip-Hop,106.052,-7.637,0.0155,0.859,0.7,0.00126,0.0746,0.167,0.42,2.3113
3caxdAr1m31mOuKS5g7LwQ,Neunzig,Apache 207,Gartenstadt,Hip-Hop,129.002,-4.682,0.00113,0.841,0.818,0.00191,0.0677,0.0465,0.695,2.4268
3z3thFt7kVIkfY9PRdIOcJ,Glücklich,01099,Altbau,Hip-Hop,115.021,-7.324,0.391,0.897,0.567,0.0205,0.0609,0.0553,0.73,2.386
1ZKMMvWLhxXlk7VXqS7YRG,PASS AUF,HoodBlaq,PASS AUF,Hip-Hop,124.772,-5.349,0.158,0.616,0.646,0,0.176,0.0662,0.231,3.4332
0h14I7cPYi1RZG6GmVpMso,Weg von mir,CIVO,Weg von mir,Hip-Hop,143.857,-10.706,0.783,0.566,0.481,0,0.575,0.205,0.671,2.2778
3wlFVKpDLDADlWXTNl9gGN,Crash Dummy,BHZ,Crash Dummy,Hip-Hop,147.106,-6.363,0.0502,0.622,0.715,1.25e-5,0.0766,0.088,0.306,2.8689
7DyDjhZMEIK5Ied4juTCyc,Sie weiß (feat. Mero),AYLIVA,Sie weiß (feat. Mero),Hip-Hop,119.932,-5.516,0.517,0.792,0.679,1.49e-5,0.0962,0.041,0.204,2.522
4taclmQm9wFcK4dKQjR5ny,All Night,RAF Camora,All Night,Hip-Hop,97.704,-6.213,0.0822,0.618,0.84,0.368,0.275,0.164,0.514,2.5612
4NnvTgyD6wSK2leE2AZZpc,So🤞,Bonez MC,LOVELINE EP 💔,Hip-Hop,199.967,-8.621,0.507,0.713,0.478,0.207,0.133,0.532,0.399,2.6319
1pKwwH7xRmxyeBiGX3n2RX,We Made It,t-low,Percocet Party,Hip-Hop,116.004,-5.398,0.598,0.781,0.711,7.72e-6,0.251,0.0581,0.767,3.5304
01I8aPBUJIMzCtHsCVvmq5,SUVs,Luciano,SUVs,Hip-Hop,139.977,-8.742,0.327,0.815,0.266,0,0.0938,0.34,0.628,2.7004
2mVrSw1sSk3v8GanOZj9wF,Ich Liebe Dich,Samra,Ich Liebe Dich,Hip-Hop,79.846,-6.692,0.219,0.67,0.592,0,0.219,0.37,0.585,2.5859
0mNWBN7udBbA3ZtkB80TPM,BLACKOUT,AK AUSSERKONTROLLE,BLACKOUT,Hip-Hop,88.743,-6.132,0.0651,0.563,0.572,0,0.0877,0.423,0.16,2.7613
2MYXbdNTkOmjOr9sVQ288m,Fühlst du das auch,Apache 207,Fühlst du das auch,Hip-Hop,87.807,-5.191,0.012,0.643,0.814,0.0265,0.257,0.0751,0.204,3.053
2xFMvrqk99biaLQavjufta,Mit Dir,Sido,Mit Dir,Hip-Hop,114.03,-7.556,0.216,0.823,0.446,1.19e-4,0.119,0.246,0.495,2.825
3a0F2N6rXJSibQTp77xH4f,Ohne Benzin,Domiziana,Ohne Benzin,Hip-Hop,133.044,-6.42,0.0427,0.746,0.7,0.00146,0.552,0.109,0.687,2.5856
7lkYdyKCN44Lc5saKwIGhP,Spät nach Haus,The Cratez,Spät nach Haus,Hip-Hop,84.463,-8.39,0.341,0.849,0.449,0,0.106,0.291,0.602,2.515
1ftln1emQR93Oyw0pJqN2i,2CB,RAF Camora,Zukunft 1 & 2,Hip-Hop,125.049,-6.449,0.456,0.82,0.725,0.457,0.114,0.208,0.364,2.8715
04g4813XfiSFRpfD1eo67d,In der Nacht,01099,Blaue Stunden,Hip-Hop,120.05,-9.271,0.417,0.897,0.566,0.00364,0.214,0.039,0.36,2.9859
6icjOrzM57QrCAtBeWB5WF,Powerade,Ion Miles,Powerade,Hip-Hop,150.09,-5.202,0.193,0.89,0.72,0.437,0.641,0.0729,0.935,2.3733
0GihNtHYSZwkqB48jbkyC7,A$AP & Rihanna,CÉLINE,A$AP & Rihanna,Hip-Hop,99.921,-7.628,0.326,0.817,0.521,0,0.137,0.154,0.631,1.8702
07MQt3L6LsFS5rAgUSSrMO,Was weißt du schon,Apache 207,Gartenstadt,Hip-Hop,123.968,-5.456,0.238,0.838,0.869,1.52e-6,0.191,0.17,0.883,3.4989
4NSjJM4RhFYYck8de4YsTb,SUPERMODEL,AK AUSSERKONTROLLE,BLACKOUT,Hip-Hop,120.068,-8.236,0.608,0.913,0.616,0,0.116,0.0809,0.59,2.1658
3plgMV8SGOfWFOALXY09vF,SHOOT,reezy,MR. MISUNDERSTOOD,Hip-Hop,137.07,-7.497,0.133,0.777,0.578,0,0.167,0.112,0.445,2.6639
5OqIKA0ETzvxocl2IS7nV6,Extasy,187 Strassenbande,Extasy,Hip-Hop,129.966,-5.879,0.0289,0.863,0.74,0.0272,0.0932,0.151,0.54,2.9004
2EriVX6pX9RcmMsgU8Hsir,Taxi,Bonez MC,Palmen aus Plastik 3,Hip-Hop,108.035,-7.712,0.548,0.853,0.727,2.19e-4,0.188,0.191,0.417,2.8763
3tjoq1CMR4YtSUegC5sbU8,Commitment Issues,RIN,Boys Do Cry,Hip-Hop,82.488,-8.672,0.152,0.731,0.629,8.26e-5,0.164,0.249,0.718,1.8524
5rG35LggDEHq0BCQVOwnzV,Vorbei,Robin Schulz,Vorbei,Hip-Hop,149.841,-4.268,0.0662,0.639,0.807,4.92e-5,0.0996,0.203,0.5,2.3999
4Jd3OohFbupxQBs4Q9zjF4,3065,AK AUSSERKONTROLLE,BLACKOUT,Hip-Hop,136.997,-8.498,0.188,0.82,0.514,0.00141,0.115,0.0886,0.0718,3.108
3iATVzRm0E8scMQ7aWoAmh,Secco Maracuja,SIRA,Secco Maracuja (feat. Themba),Hip-Hop,159.974,-5.918,0.0483,0.873,0.583,2.74e-6,0.117,0.328,0.758,2.665
038awuS65sn5GQxlpJGkqj,Sternzeichen Arrogant,Rosc,Sternzeichen Arrogant,Hip-Hop,95.308,-7.709,0.0347,0.725,0.664,4.58e-6,0.131,0.348,0.632,2.2914
5mcruL1KhyCch7L8gQwKfi,Vergesse nie die Street,RAF Camora,Zukunft,Hip-Hop,144.074,-5.984,0.328,0.778,0.695,2.56e-6,0.13,0.0451,0.756,2.4934
0TBylB8tjwqp4YHSrwRJQQ,Späti,Gzuz,Grosse Freiheit,Hip-Hop,140.064,-6.093,0.311,0.813,0.659,0.00355,0.165,0.186,0.482,2.5462
0j1whACQqbHlGzSZaUh6uR,Sternenstaub,RIN,Sternenstaub,Hip-Hop,128.922,-9.895,0.453,0.75,0.569,0,0.252,0.325,0.297,2.3566
1Sne2aMf2LwLlL5oAXZfuV,Abus Aynek,Miami Yacine,Abus Aynek,Hip-Hop,107.002,-5.432,0.043,0.879,0.805,0,0.272,0.264,0.644,2.2646
6Bupao0tigbVrHoTiZdQG2,Lieben wir,Shirin David,Bitches brauchen Rap,Hip-Hop,96.158,-7.988,0.00876,0.666,0.67,7.32e-6,0.0776,0.369,0.788,2.5918
0N9RX5PKyLlOKklH5bYtNH,WE THE HOTTEST IN HERE,reezy,WE THE HOTTEST IN HERE,Hip-Hop,121,-7.045,0.111,0.819,0.521,0,0.129,0.113,0.599,1.9667
41ZYUGtRGAi3SEx23AZXfB,Sommer,Bonez MC,Palmen aus Plastik 3,Hip-Hop,106.011,-7.841,0.706,0.818,0.643,0.14,0.0957,0.0717,0.385,3.2292
49puFYTWvm9TBDPw7ZFxFW,Frag mich nicht,Miksu / Macloud,FUTURA,Hip-Hop,99.046,-6.467,0.384,0.885,0.634,7.78e-6,0.11,0.0821,0.597,2.6209
3FseW47ADDF2DHwad8VvZl,EXPENSIVE SHIT,reezy,EXPENSIVE SHIT,Hip-Hop,149.997,-6.195,0.0394,0.799,0.724,0,0.13,0.429,0.894,2.9933
0DAQryfUiFZdWFo76RYBc8,Madonna,Bausa,Madonna,Hip-Hop,116.963,-8.96,0.47,0.806,0.565,0,0.0824,0.113,0.311,3.2622
5s1EwpwmgQJ8Ti3ltrJdO8,KISSENSCHLACHT,Jamule,KIDS WITH ATTITUDE,Hip-Hop,125.033,-5.566,0.0935,0.919,0.439,2.11e-4,0.155,0.0739,0.329,2.8512
0fNYJMvRcSBEC4zK3SClpK,Weisse Orchideen,Samra,Weisse Orchideen,Hip-Hop,101.022,-7.662,0.0469,0.764,0.674,5.01e-5,0.205,0.0724,0.214,2.9535
4HRsmwpC0fWgBUADvLJpCy,Für dich da,Trettmann,Insomnia,Hip-Hop,119.967,-9.276,0.03,0.843,0.466,0.00395,0.105,0.135,0.333,3.035
5w1KF2w0e8W1EEHsCJYYCf,Luftballon,Gustav,Luftballon,Hip-Hop,122.972,-7.703,0.576,0.813,0.469,0.0189,0.1,0.0545,0.404,2.8685
4qXCzGbyq8OlFIGfcQF17O,Penelope,Dardan,Penelope,Hip-Hop,92.011,-7.951,0.344,0.804,0.639,0.0205,0.0692,0.0719,0.526,2.75
0it0PhmH2Tq2Xl5o49pdMo,SCHMETTERLING,Luciano,SCHMETTERLING,Hip-Hop,102.999,-9.643,0.31,0.874,0.593,0.0103,0.187,0.357,0.642,3.4589
0rRn3j1DLkhEI6XL52Gaie,Sport,Apache 207,Sport,Hip-Hop,165.009,-3.373,0.0073,0.794,0.78,9.99e-5,0.0516,0.0748,0.628,2.9222
1e2dv35yQh0yNKyZ6Nmw4h,MANCHESTER,reezy,MANCHESTER,Hip-Hop,120.019,-7.482,0.187,0.78,0.735,5.76e-6,0.72,0.0796,0.607,2.2117
6jnR8dYSsKNqj1lVVFT5R0,BLEIB' ÜBER NACHT (feat. Luciano),KALIM,T.O.T.Y.,Hip-Hop,119.965,-7.467,0.123,0.924,0.555,0.00342,0.145,0.12,0.544,2.2
6hf5WXCBRFKyMPHaOZO0hQ,Was ist Liebe?,YFG Pave,Was ist Liebe?,Hip-Hop,125.963,-7.596,0.123,0.751,0.576,0,0.111,0.0481,0.421,3.1557
6n0tjWhWk846PxAAQo9kb7,Life Story,Prinz,Life Story,Hip-Hop,150.068,-5.606,0.171,0.741,0.743,0,0.116,0.141,0.539,2.5252
7vNbK2YAOFznFg404ZGTeG,Big Dream,Luciano,Seductive,Hip-Hop,80.421,-9.516,0.0325,0.651,0.482,0.00176,0.133,0.345,0.156,3.8031
4qmG24ebshLXtKu9HIShBP,Lace It (with Eminem & benny blanco),Juice WRLD,Lace It (with Eminem & benny blanco),Hip-Hop,160.101,-7.138,0.194,0.773,0.597,0,0.22,0.309,0.305,3.6254
2RnSHgipbIPAaVScbCZsPW,ALS DU GINGST,Vega,WIESO SIE STÜRME NACH MENSCHEN BENENNEN,Hip-Hop,83.825,-7.817,0.00805,0.533,0.535,0,0.188,0.424,0.228,2.7066
3zkyus0njMCL6phZmNNEeN,LET GO,Central Cee,LET GO,Hip-Hop,146.016,-9.933,0.859,0.735,0.449,0,0.213,0.383,0.514,2.9315
6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),Lil Durk,All My Life (feat. J. Cole),Hip-Hop,143.031,-8.205,0.15,0.829,0.436,0,0.0954,0.327,0.693,3.7201
1eber6H0szZkFmoPkqcUaK,Soldier (feat. Aitch),Luciano,Seductive,Hip-Hop,141.974,-6.627,0.18,0.782,0.565,7.22e-6,0.126,0.36,0.639,2.9335
0tCqfQ0MHZBYvsZ169ZnUM,Sorrys & Ferraris,Polo G,Sorrys & Ferraris,Hip-Hop,161.077,-8.874,0.0554,0.689,0.484,0,0.0666,0.383,0.35,2.7986
73f5rpLgydSRIvHzRLcJFF,Crazy,Lil Baby,Crazy,Hip-Hop,130.046,-8.167,0.0755,0.818,0.435,0,0.207,0.322,0.282,3.2
48k4TP7v4OtZRnblRrIEQT,Cupid's Guidance,Sleepy Hallow,Cupid's Guidance,Hip-Hop,146.03,-6.827,0.295,0.835,0.639,0,0.369,0.364,0.926,3.0898
1jrjUPWrfMw8RBbZ9PlX0W,Highs & Lows,Prinz,Highs & Lows,Hip-Hop,144.055,-8.45,0.315,0.718,0.508,0,0.0523,0.0523,0.638,2.0799
5YILbZx3jFgVFhovFkq1lt,Yacht mit deinem Namen,EstA,Yacht mit deinem Namen,Hip-Hop,120.046,-8.758,0.123,0.771,0.614,0,0.17,0.0963,0.374,2.3452
7gM0bjWc2LpgZTihy4U18P,Old Days,Lil Durk,Old Days,Hip-Hop,80.441,-9.668,0.193,0.606,0.603,0,0.107,0.512,0.573,3.2552
53RtHfvyr0f6yj1uLy5bxY,City Lights,NLE Choppa,City Lights,Hip-Hop,154.206,-4.627,0.505,0.551,0.704,0,0.0771,0.569,0.614,3.95
0h7AHf5mbSWkZRNEkXtFiZ,Keine Absicht,Fler,Keine Absicht,Hip-Hop,139.883,-6.402,0.0224,0.727,0.62,2.8e-6,0.111,0.281,0.353,3.6648
315z94HWFxprz0cqLv8oiD,Told Ya,Lil Tjay,Told Ya,Hip-Hop,92.5,-9.732,0.438,0.756,0.53,0,0.194,0.396,0.517,2.8136
3gPztdxlIGX85cTS3oRV1j,Gift,Yung Vision,Gift,Hip-Hop,83.04,-9.074,0.347,0.774,0.562,7.02e-6,0.112,0.0983,0.366,1.9277
1WTdZjiHI4vYnENXLn69x0,Are You Gone Already,Nicki Minaj,Pink Friday 2,Hip-Hop,157.577,-14.377,0.88,0.557,0.196,0.00158,0.169,0.206,0.154,4.5143
4JfrhtEGFaQeCqTca6cYNY,NOCH EINMAL,STROM,NOCH EINMAL,Hip-Hop,165.909,-9.011,0.255,0.606,0.479,0,0.148,0.116,0.195,2.3948
6rcz59uAJ37rbEGJza8Is8,ONE NIGHT IN PARIS/DEEP DOWN,reezy,MR. MISUNDERSTOOD,Hip-Hop,120.961,-7.937,0.231,0.849,0.61,2.88e-5,0.145,0.118,0.286,3.2855
1FuNxUJozvzMV2AvxFDCMo,Scary (feat. Aitch),A1 x J1,Scary (feat. Aitch),Hip-Hop,142.964,-6.515,0.513,0.815,0.644,2.69e-6,0.0885,0.139,0.85,2.4034
4rLWLTlGrEkULcgK2Z3Ejk,Letzte Nacht,Lenny Morris,Letzte Nacht,Hip-Hop,95.917,-7.202,0.508,0.638,0.543,1.96e-6,0.0929,0.257,0.69,2.4
4qZLvqy5Wg4sgQ9gKusb1B,Not So Bad (Leans Gone Cold),Rae Sremmurd,Sremm 4 Life,Hip-Hop,145.992,-9.122,0.168,0.76,0.431,0,0.102,0.0783,0.363,3.3151
31lopd32BkJBTSgYE16c5e,In A Minute,Lil Baby,It's Only Me,Hip-Hop,113.42,-6.102,0.0279,0.626,0.583,0,0.112,0.334,0.133,3.3412
2Ff2FEo4Mx1pxEooBtYRJO,TRAUM,KIDD KAWAKI,TRAUM,Hip-Hop,115.029,-11.889,0.382,0.664,0.478,0.0273,0.168,0.0598,0.374,2.7826
2gJFd1OvZu1gRDSoQCbOeK,Mandala,Ski Aggu,denk mal drüber nach...,Hip-Hop,159.925,-7.544,0.367,0.748,0.626,2.88e-5,0.188,0.0712,0.584,2.0272
1GlLIz7AtCYnwvXpz2rzbo,Thang For You (feat. No Cap),Rylo Rodriguez,Thang For You (feat. No Cap),Hip-Hop,80.542,-6.257,0.454,0.556,0.46,0,0.154,0.466,0.273,4.3258
1WTJpfUKMutTVCasuLYj0F,erinnern v4,Jimmy Torrio,erinnern v4,Hip-Hop,144.055,-6.506,0.0653,0.711,0.686,1.45e-5,0.206,0.0444,0.532,2.542
2JJLUr4IlTOqjDw9foFYcj,RACHE,MOWGLI018,RACHE,Hip-Hop,96.06,-8.712,0.349,0.745,0.465,0,0.143,0.395,0.767,2.375
1PGc9smXkDk2I7v8zsI0GB,Home For My Heart,ArrDee,Home For My Heart,Hip-Hop,99.024,-8.097,0.637,0.736,0.575,0,0.106,0.0951,0.767,2.6433
57S16PUBDXaKLYpEH9V4L5,Normal ist,CIVO,Normal ist,Hip-Hop,105.172,-5.849,0.27,0.81,0.632,0,0.244,0.0942,0.621,1.6952
4KyZLFDRAVvs2naDwADVTJ,Star Song (feat. Lil Durk),Sally Sossa,Life Of Sossa,Hip-Hop,129.919,-3.006,0.231,0.891,0.651,0,0.165,0.177,0.668,3.2789
75cxFn3oHrwMRDUXsLTvUl,Life Lessons (feat. Headie One),Luciano,Majestic,Hip-Hop,139.993,-8.207,0.173,0.917,0.573,1.12e-5,0.121,0.365,0.72,2.5596
0l63sFDKc4r4GLANRmjcBu,Playboys weinen auch,Symba,Playboys weinen auch,Hip-Hop,155.924,-9.684,0.345,0.737,0.512,0,0.102,0.36,0.618,2.8784
52nGjtN5A8eYdFCBHugzB9,Prio,makko,"Lieb mich oder lass es, Pt.1+2",Hip-Hop,117.974,-10.094,0.62,0.767,0.428,0.0501,0.0882,0.0521,0.501,2.9
4AAy1fIO2cn8M7mCSzcyHw,Trips,VibeM,Trips,Hip-Hop,155.996,-8.052,0.161,0.639,0.644,0.00579,0.157,0.0668,0.725,2.1674
0pA0BVXTONNqSldC9FdiaU,allein allein,Ufo361,allein allein,Hip-Hop,76.502,-8.811,0.0675,0.71,0.558,9.9e-4,0.216,0.343,0.548,2.5767
0lLVS4wXUnlnYFk69FwcA0,Purple Nights,Eazim,Purple Nights,Hip-Hop,149.995,-5.124,0.236,0.763,0.707,0,0.122,0.0475,0.752,2.8134
7Acwq0khyoAFO50WSfgc4t,home.,Beyazz,home.,Hip-Hop,76.539,-9.386,0.28,0.642,0.578,0.0948,0.273,0.0569,0.331,2.5916
61wooETg1QkP1wAdx0TRKN,TRÜMMER,LUVRE47,TRÜMMER,Hip-Hop,119.834,-8.265,0.621,0.774,0.523,0,0.0689,0.383,0.302,3.8295
1PKCv6cUNeKi6HSIxoWO20,Phase,XAVER,Phase,Hip-Hop,114.707,-9.941,0.402,0.615,0.42,0.00358,0.124,0.14,0.334,2.5658
4lzSnLOG22jku5KeUqHQeF,Anders,Dante YN,Anders,Hip-Hop,120.705,-8.369,0.11,0.562,0.539,2.51e-5,0.122,0.127,0.265,2.1555
6g9w2kMmb0SpHY4ADT4z6k,Rocket Science (feat. D-Block Europe),Clavish,Rocket Science (feat. D-Block Europe),Hip-Hop,119.957,-8.158,0.165,0.82,0.473,0,0.0972,0.456,0.343,3.0837
3fO79znP8PGK3E9lxv2rlo,Same Friends (with Lil Tjay),charlieonnafriday,Same Friends (with Lil Tjay),Hip-Hop,138.085,-5.747,0.0718,0.785,0.647,0,0.173,0.0381,0.399,2.7446
7DdY1OFcwg5HaIxF2oCgGX,Gengar Chain,Beyazz,Gengar Chain,Hip-Hop,86.97,-7.639,0.273,0.668,0.546,0.5,0.0967,0.0446,0.385,2.4809
0DH7ZmouflLanUgjYaUP0e,on my way,Luciano,on my way,Hip-Hop,90.001,-9.376,0.138,0.884,0.528,0,0.0951,0.387,0.484,3.5844
1t1VvjY7al80AdEoAQ3kPN,Nie wieder sehen,Juju,Nie wieder sehen,Hip-Hop,99.056,-7.317,0.0188,0.789,0.609,0,0.069,0.0434,0.446,2.6869
1386VN04NxJTXHxUa1M2r2,Cabriolet,CÉLINE,Cabriolet,Hip-Hop,97.175,-5.538,0.25,0.689,0.577,0,0.0848,0.138,0.437,2.4811
2qlO9odnqUIVu8MMyhdmFY,Zeiten ändern nichts (feat. Kool Savas),1986zig,Zeiten ändern nichts (feat. Kool Savas),Hip-Hop,85.424,-7.031,0.121,0.528,0.572,0,0.184,0.358,0.454,2.5171
6JWyMeCuYHO6iohRxH6Q4S,P.S.,makko,"Lieb mich oder lass es, Pt.1+2",Hip-Hop,85.027,-10.313,0.77,0.521,0.454,1.58e-6,0.26,0.218,0.703,2.4885
4HPihl5dbwlsp1c6SKNccd,All Night,Prinz,All Night,Hip-Hop,145.131,-8.827,0.189,0.806,0.408,1.1e-6,0.0622,0.286,0.479,2.276
6AUuQdsDyBzF65zw4cjG5M,Nostalgie,Pajel,Lonlee,Hip-Hop,95.986,-8.186,0.265,0.749,0.489,0,0.161,0.053,0.502,2.843
1kcOpvFgvMrjZqYyBNrXRJ,zeit zu gehen,t-low,zeit zu gehen,Hip-Hop,126.02,-5.689,0.0106,0.641,0.693,0,0.136,0.0328,0.173,3.9052
6W5rO5aAoL9FYVN1wnnmmX,Bad Guy,A1 x J1,Bad Guy,Hip-Hop,95.163,-5.538,0.601,0.535,0.68,0,0.103,0.364,0.835,2.3986
4gAJm7FWFn57TodthhA4MK,Head Melodies,Luh Kel,Head Melodies,Hip-Hop,135.032,-8.618,0.497,0.753,0.487,0,0.161,0.284,0.481,3.8519
6wm7nuIQTOjviSpkk22F87,Jerry & Tom,Symba,Jerry & Tom,Hip-Hop,77.034,-5.67,0.308,0.499,0.574,0,0.288,0.288,0.451,3.0023
7boObDJdYuCPRUpoWWVmrY,Bandobaby,Sosa La M,Bandobaby,Hip-Hop,122.989,-7.398,0.118,0.899,0.58,0,0.107,0.177,0.332,1.732
2pnZ17l3SWlz1StKUDIqSZ,Wahnsinn,01099,Wahnsinn,Hip-Hop,171.985,-7.697,0.283,0.73,0.571,3.7e-5,0.111,0.072,0.456,2.4819
2QVOaCOsGYQocs5y0QjTV6,SEPTEMBER,Shindy,In meiner Blüte,Hip-Hop,102.04,-7.397,0.0975,0.902,0.721,0.00413,0.109,0.14,0.187,2.5165
7wxMeV4FGNYP0JV07lf01N,Gegend Ohne Farbe,Liaze,Gegend Ohne Farbe,Hip-Hop,175.011,-7.705,0.327,0.561,0.7,1.64e-4,0.196,0.0897,0.445,2.6216
1cl1U39VLgPGz4YatMYuGX,Promethazine Dreams,808 Vibes,Promethazine Dreams,Hip-Hop,170.285,-9.416,0.259,0.545,0.603,0,0.122,0.301,0.429,3.2005
7kLlUTvjeCBC4PMSwUyy0u,Welt Bereisen,lityway,Welt Bereisen,Hip-Hop,122.022,-7.806,0.624,0.814,0.535,0,0.193,0.055,0.886,2.2325
5fyDNSiWhZZdyFLanzRS6d,Liebeslieder,CIVO,Liebeslieder,Hip-Hop,137.044,-6.415,0.314,0.866,0.576,1.11e-6,0.0876,0.106,0.837,2.1022
2OvqbosjvY48JgqmySJ2l2,High Price (with Lil Tjay),Morray,High Price (with Lil Tjay),Hip-Hop,100.01,-7.505,0.0221,0.547,0.616,0,0.12,0.195,0.308,3.2022
3B0TOmKMdyTCZ45mbFJfwt,Wenn Ich Ehrlich Bin,Liaze,Wenn Ich Ehrlich Bin,Hip-Hop,119.882,-7.084,0.68,0.551,0.71,7.94e-6,0.168,0.135,0.331,2.882
0szMRcwdsvxAFasOykJ07j,Warum bin ich so,badmómzjay,Survival Mode,Hip-Hop,136.927,-9.523,0.469,0.716,0.554,3.77e-4,0.258,0.149,0.449,3.1274
1szS7JF64tEmQke86QpFDV,winterlove2.0,Maikel,winterlove2.0,Hip-Hop,155.95,-8.386,0.136,0.693,0.671,4.84e-5,0.0629,0.0474,0.57,3.1955
16HZAn6XX5XIzKMqcZYoIY,Ich will,Miksu / Macloud,Ich will,Hip-Hop,150.006,-6.78,0.221,0.841,0.883,3.43e-5,0.105,0.227,0.621,3.2318
76j4GsRzhvUVfucELTpiS2,Was du nicht siehst (feat. ela.),Kool Savas,Was du nicht siehst (feat. ela.),Hip-Hop,91.784,-5.187,0.13,0.564,0.669,0,0.0934,0.355,0.215,2.5284
